"zipn","p","dperson","sp","sccost","dlcost","dbcost","stcost","sctime","dltime","dbtime","sttime","stransittime","sttotime","SCAV","AVtech","STAV","DLAW","DBAW","DBDW","PRCP","BKLN","TEMP","purpose","SCAW","STAW","scooter_av","dlbike_av","dkbike_av","sctransit_av","triptime","car_av","transit_av","rd_av","walk_av","bike_av","choice","cartime","transittime","rdtime","walktime","biketime","PRCP_1","PRCP_2","PRCP_3","BKLN_1","BKLN_2","BKLN_3","BKLN_4","purpose_1","purpose_2","purpose_3","purpose_4","purpose_5","purpose_6","who","age","race","edu","work","zipcode","hhsize","child","hhincome","idincome","veh","bike","higheredu","employ","white","stu_dummy","mean_hhincome","veh_dummy","gender_F","gender_M","gender_O","mean_idincome","originpurpose_errand","originpurpose_home","originpurpose_school","originpurpose_shopping","originpurpose_social","originpurpose_work","trippurp_HBO","trippurp_HBSHOP","trippurp_HBSOC","trippurp_HBW","trippurp_NHB","meanincomek","sccost_adj","dlcost_adj","dbcost_adj","stcost_adj","sttocost_adj","popdensity","BKLNn"
48076,"1122"," 275","4"," 5.40","0.00","0.00","5.0","23"," 0"," 0","15","  9"," 24","5","0","0","0","0","0","2","4","95","6","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1",1143,56,1,5,2,"48076",2,0,"9",5,2,1,1,1,1,0,125000,1,1,0,0,30000,0,1,0,0,0,0,0,0,1,0,0,30,0.18,0,0,0.166666666666667,0.233333333333333,3565.950274,0
48076,"1122"," 275","6"," 5.40","0.00","0.00","5.0","23"," 0"," 0","12"," 10"," 22","0","0","0","0","0","0","2","1","80","6","0","0","1","0","0","0","15","1","0","0","0","0"," 1","15","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1",1143,56,1,5,2,"48076",2,0,"9",5,2,1,1,1,1,0,125000,1,1,0,0,30000,0,1,0,0,0,0,0,0,1,0,0,30,0.18,0,0,0.166666666666667,0.233333333333333,3565.950274,1
48076,"1122"," 275","5","11.28","0.00","0.00","3.0","23"," 0"," 0","15","  9"," 24","3","0","0","0","0","0","2","4","40","6","3","0","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1",1143,56,1,5,2,"48076",2,0,"9",5,2,1,1,1,1,0,125000,1,1,0,0,30000,0,1,0,0,0,0,0,0,1,0,0,30,0.376,0,0,0.1,0.166666666666667,3565.950274,0
48076,"1122"," 275","5","11.28","0.00","0.00","3.0","23"," 0"," 0","15","  9"," 24","3","0","0","0","0","0","2","4","40","6","3","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1",1143,56,1,5,2,"48076",2,0,"9",5,2,1,1,1,1,0,125000,1,1,0,0,30000,0,1,0,0,0,0,0,0,1,0,0,30,0.376,0,0,0.1,0.166666666666667,3565.950274,0
48076,"1122"," 275","4"," 5.40","0.00","0.00","5.0","23"," 0"," 0","15","  9"," 24","5","0","0","0","0","0","2","4","95","6","5","0","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1",1143,56,1,5,2,"48076",2,0,"9",5,2,1,1,1,1,0,125000,1,1,0,0,30000,0,1,0,0,0,0,0,0,1,0,0,30,0.18,0,0,0.166666666666667,0.233333333333333,3565.950274,0
48466,"1120"," 633","4"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18","171","189","0","0","1","0","0","0","1","4","40","4","0","1","0","0","0","1","100","1","0","0","0","0"," 1","100","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0",1144,41,1,3,6,"48466",1,0,"6",6,1,0,0,0,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0,0,0,0,0.0470588235294118,42.90025283,0
48466,"1120"," 633","5"," 0.00","0.00","0.00","2.5"," 0"," 0"," 0"," 6","178","184","0","0","3","0","0","0","1","3","40","4","0","3","0","0","0","1","100","1","0","0","0","0"," 1","100","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0",1144,41,1,3,6,"48466",1,0,"6",6,1,0,0,0,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0,0,0,0.0588235294117647,0.105882352941176,42.90025283,0.5
48466,"1120"," 633","6"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18","171","189","0","0","0","0","0","0","3","3","40","4","0","0","0","0","0","1","100","1","0","0","0","0"," 1","100","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",1144,41,1,3,6,"48466",1,0,"6",6,1,0,0,0,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0,0,0,0,0.0470588235294118,42.90025283,0.5
49935,"1111"," 196","4"," 0.00","1.60","1.36","0.0"," 2"," 2"," 2"," 0","  0","  0","3","1","0","5","1","0","1","4","40","1","0","0","0","1","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0",1145,38,1,3,1,"49935",1,0,"3",3,2,1,0,1,1,0,17500,1,0,1,0,17500,0,1,0,0,0,0,0,0,0,1,0,17.5,0,0.0914285714285714,0.0777142857142857,0,0.114285714285714,12.8389279,0
49935,"1111"," 196","4"," 0.00","1.60","1.36","0.0"," 2"," 2"," 2"," 0","  0","  0","3","1","0","5","1","0","1","4","40","1","0","0","1","0","0","0","2","1","0","0","0","0"," 1","2","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0",1145,38,1,3,1,"49935",1,0,"3",3,2,1,0,1,1,0,17500,1,0,1,0,17500,0,1,0,0,0,0,0,0,0,1,0,17.5,0,0.0914285714285714,0.0777142857142857,0,0.114285714285714,12.8389279,0
49935,"1111"," 196","6"," 1.84","1.60","1.60","0.0"," 3"," 2"," 2"," 0","  0","  0","0","1","0","5","3","3","2","2","80","1","0","0","1","0","0","0","2","1","0","0","0","0"," 1","2","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0",1145,38,1,3,1,"49935",1,0,"3",3,2,1,0,1,1,0,17500,1,0,1,0,17500,0,1,0,0,0,0,0,0,0,1,0,17.5,0.105142857142857,0.0914285714285714,0.0914285714285714,0,0.114285714285714,12.8389279,0.8
49935,"1111"," 196","5"," 0.00","0.00","0.00","0.0"," 2"," 3"," 3"," 0","  0","  0","3","1","0","3","5","0","1","1","40","1","0","0","0","1","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",1145,38,1,3,1,"49935",1,0,"3",3,2,1,0,1,1,0,17500,1,0,1,0,17500,0,1,0,0,0,0,0,0,0,1,0,17.5,0,0,0,0,0.114285714285714,12.8389279,1
49935,"1111"," 196","5"," 0.00","0.00","0.00","0.0"," 2"," 3"," 3"," 0","  0","  0","3","1","0","3","5","0","1","1","40","1","0","0","1","0","0","0","2","1","0","0","0","0"," 1","2","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",1145,38,1,3,1,"49935",1,0,"3",3,2,1,0,1,1,0,17500,1,0,1,0,17500,0,1,0,0,0,0,0,0,0,1,0,17.5,0,0,0,0,0.114285714285714,12.8389279,1
49935,"1111"," 196","5"," 0.00","0.00","0.00","0.0"," 2"," 3"," 3"," 0","  0","  0","3","1","0","3","5","0","1","1","40","1","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",1145,38,1,3,1,"49935",1,0,"3",3,2,1,0,1,1,0,17500,1,0,1,0,17500,0,1,0,0,0,0,0,0,0,1,0,17.5,0,0,0,0,0.114285714285714,12.8389279,1
49935,"1111"," 196","6"," 1.84","1.60","1.60","0.0"," 3"," 2"," 2"," 0","  0","  0","0","1","0","5","3","3","2","2","80","1","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0",1145,38,1,3,1,"49935",1,0,"3",3,2,1,0,1,1,0,17500,1,0,1,0,17500,0,1,0,0,0,0,0,0,0,1,0,17.5,0.105142857142857,0.0914285714285714,0.0914285714285714,0,0.114285714285714,12.8389279,0.8
49935,"1111"," 196","4"," 0.00","1.60","1.36","0.0"," 2"," 2"," 2"," 0","  0","  0","3","1","0","5","1","0","1","4","40","1","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0",1145,38,1,3,1,"49935",1,0,"3",3,2,1,0,1,1,0,17500,1,0,1,0,17500,0,1,0,0,0,0,0,0,0,1,0,17.5,0,0.0914285714285714,0.0777142857142857,0,0.114285714285714,12.8389279,0
49935,"1111"," 196","6"," 1.84","1.60","1.60","0.0"," 3"," 2"," 2"," 0","  0","  0","0","1","0","5","3","3","2","2","80","1","0","0","0","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0",1145,38,1,3,1,"49935",1,0,"3",3,2,1,0,1,1,0,17500,1,0,1,0,17500,0,1,0,0,0,0,0,0,0,1,0,17.5,0.105142857142857,0.0914285714285714,0.0914285714285714,0,0.114285714285714,12.8389279,0.8
65807,"1119"," 274","4"," 0.00","0.00","0.00","2.0","13"," 0"," 0"," 5","  5"," 10","3","1","0","0","0","0","2","2","80","3","3","0","0","0","0","1","8","1","0","0","0","0"," 1","8","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0",1146,40,1,3,1,"65807",2,0,"5",2,1,0,0,1,1,0,30000,1,0,1,0,12500,0,1,0,0,0,0,0,1,0,0,0,12.5,0,0,0,0.16,0.32,2532.233538,0.8
65807,"1119"," 274","6"," 4.37","0.00","0.00","3.0","16"," 0"," 0"," 7","  4"," 11","3","1","5","0","0","0","2","1","60","3","3","0","0","0","0","1","8","1","0","0","0","0"," 1","8","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1146,40,1,3,1,"65807",2,0,"5",2,1,0,0,1,1,0,30000,1,0,1,0,12500,0,1,0,0,0,0,0,1,0,0,0,12.5,0.3496,0,0,0.24,0.4,2532.233538,1
65807,"1119"," 274","5"," 4.37","0.00","0.00","2.0","16"," 0"," 0"," 7","  4"," 11","1","1","1","0","0","0","1","4","40","3","1","0","0","0","0","1","8","1","0","0","0","0"," 1","8","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0",1146,40,1,3,1,"65807",2,0,"5",2,1,0,0,1,1,0,30000,1,0,1,0,12500,0,1,0,0,0,0,0,1,0,0,0,12.5,0.3496,0,0,0.16,0.32,2532.233538,0
65807,"1119"," 274","6"," 4.37","0.00","0.00","3.0","16"," 0"," 0"," 7","  4"," 11","3","1","5","0","0","0","2","1","60","3","3","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1146,40,1,3,1,"65807",2,0,"5",2,1,0,0,1,1,0,30000,1,0,1,0,12500,0,1,0,0,0,0,0,1,0,0,0,12.5,0.3496,0,0,0.24,0.4,2532.233538,1
65807,"1119"," 274","5"," 4.37","0.00","0.00","2.0","16"," 0"," 0"," 7","  4"," 11","1","1","1","0","0","0","1","4","40","3","1","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0",1146,40,1,3,1,"65807",2,0,"5",2,1,0,0,1,1,0,30000,1,0,1,0,12500,0,1,0,0,0,0,0,1,0,0,0,12.5,0.3496,0,0,0.16,0.32,2532.233538,0
65807,"1119"," 274","4"," 0.00","0.00","0.00","2.0","13"," 0"," 0"," 5","  5"," 10","3","1","0","0","0","0","2","2","80","3","3","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0",1146,40,1,3,1,"65807",2,0,"5",2,1,0,0,1,1,0,30000,1,0,1,0,12500,0,1,0,0,0,0,0,1,0,0,0,12.5,0,0,0,0.16,0.32,2532.233538,0.8
3060,"1113"," 632","5"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","12"," 34"," 46","0","1","3","0","0","0","1","2","95","3","0","0","0","0","0","1","30","1","0","0","0","0"," 1","30","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0",1147,55,1,5,1,"03060",1,0,"6",6,1,1,1,1,1,1,42500,1,0,1,0,42500,0,1,0,0,0,0,0,1,0,0,0,42.5,0,0,0,0,0.0470588235294118,4491.585067,0.8
3060,"1113"," 632","4"," 0.00","0.00","0.00","4.0"," 0"," 0"," 0","12"," 34"," 46","0","1","3","0","0","0","2","2","60","3","0","0","0","0","0","1","30","1","0","0","0","0"," 1","30","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0",1147,55,1,5,1,"03060",1,0,"6",6,1,1,1,1,1,1,42500,1,0,1,0,42500,0,1,0,0,0,0,0,1,0,0,0,42.5,0,0,0,0.0941176470588235,0.141176470588235,4491.585067,0.8
3060,"1113"," 632","6"," 0.00","0.00","0.00","5.2"," 0"," 0"," 0","12"," 34"," 46","0","1","3","0","0","0","1","2","60","3","0","0","0","0","0","1","30","1","0","0","0","0"," 1","30","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0",1147,55,1,5,1,"03060",1,0,"6",6,1,1,1,1,1,1,42500,1,0,1,0,42500,0,1,0,0,0,0,0,1,0,0,0,42.5,0,0,0,0.122352941176471,0.169411764705882,4491.585067,0.8
65745,"1096"," 273","4"," 8.28","0.00","0.00","3.0","21"," 0"," 0"," 8","  7"," 15","1","0","1","0","0","0","2","4","60","4","1","1","0","0","0","1","40","0","0","0","0","1"," 5","0","0","0","0","40","0","1","0","0","0","0","1","0","0","0","1","0","0",1148,56,1,2,1,"65745",1,0,"4",4,1,1,0,1,1,0,22500,1,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.368,0,0,0.133333333333333,0.222222222222222,37.99540048,0
65745,"1096"," 273","6"," 4.12","0.00","0.00","0.0","25"," 0"," 0"," 8","  7"," 15","1","0","3","0","0","0","2","2","95","4","1","3","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",1148,56,1,2,1,"65745",1,0,"4",4,1,1,0,1,1,0,22500,1,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.183111111111111,0,0,0,0.0888888888888889,37.99540048,0.8
65745,"1096"," 273","4"," 8.28","0.00","0.00","3.0","21"," 0"," 0"," 8","  7"," 15","1","0","1","0","0","0","2","4","60","4","1","1","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0",1148,56,1,2,1,"65745",1,0,"4",4,1,1,0,1,1,0,22500,1,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.368,0,0,0.133333333333333,0.222222222222222,37.99540048,0
65745,"1096"," 273","6"," 4.12","0.00","0.00","0.0","25"," 0"," 0"," 8","  7"," 15","1","0","3","0","0","0","2","2","95","4","1","3","1","0","0","0","40","0","0","0","0","1"," 7","0","0","0","0","40","0","1","0","0","1","0","0","0","0","0","1","0","0",1148,56,1,2,1,"65745",1,0,"4",4,1,1,0,1,1,0,22500,1,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.183111111111111,0,0,0,0.0888888888888889,37.99540048,0.8
65745,"1096"," 273","5"," 4.12","0.00","0.00","3.0","17"," 0"," 0"," 6","  9"," 15","0","0","3","0","0","0","2","1","80","4","0","3","1","0","0","0","40","0","0","0","0","1"," 7","0","0","0","0","40","0","1","0","1","0","0","0","0","0","0","1","0","0",1148,56,1,2,1,"65745",1,0,"4",4,1,1,0,1,1,0,22500,1,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.183111111111111,0,0,0.133333333333333,0.222222222222222,37.99540048,1
65745,"1096"," 273","5"," 4.12","0.00","0.00","3.0","17"," 0"," 0"," 6","  9"," 15","0","0","3","0","0","0","2","1","80","4","0","3","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0",1148,56,1,2,1,"65745",1,0,"4",4,1,1,0,1,1,0,22500,1,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.183111111111111,0,0,0.133333333333333,0.222222222222222,37.99540048,1
3835,"1110"," 195","5"," 0.00","0.00","1.58","0.0"," 5"," 3"," 3"," 0","  0","  0","0","0","0","0","5","1","3","3","40","6","0","0","1","0","0","0","20","0","0","0","1","0"," 4","0","0","0","20","0","0","0","1","0","0","1","0","0","0","0","0","0","1",1149,28,1,2,7,"03835",8,1,"6",1,2,1,0,0,1,0,42500,1,0,1,0,5000,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0.316,0,0.4,182.3311301,0.5
3835,"1110"," 195","6"," 1.97","0.00","1.97","0.0"," 4"," 3"," 5"," 0","  0","  0","0","0","0","1","5","0","1","1","40","6","0","0","1","0","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",1149,28,1,2,7,"03835",8,1,"6",1,2,1,0,0,1,0,42500,1,0,1,0,5000,0,0,0,1,0,0,0,0,0,0,1,5,0.394,0,0.394,0,0.4,182.3311301,1
3835,"1110"," 195","4"," 1.58","1.97","1.58","0.0"," 4"," 4"," 5"," 0","  0","  0","5","0","0","5","3","1","1","2","95","6","5","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1",1149,28,1,2,7,"03835",8,1,"6",1,2,1,0,0,1,0,42500,1,0,1,0,5000,0,0,0,1,0,0,0,0,0,0,1,5,0.316,0.394,0.316,0,0.4,182.3311301,0.8
3835,"1110"," 195","6"," 1.97","0.00","1.97","0.0"," 4"," 3"," 5"," 0","  0","  0","0","0","0","1","5","0","1","1","40","6","0","0","1","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",1149,28,1,2,7,"03835",8,1,"6",1,2,1,0,0,1,0,42500,1,0,1,0,5000,0,0,0,1,0,0,0,0,0,0,1,5,0.394,0,0.394,0,0.4,182.3311301,1
3835,"1110"," 195","5"," 0.00","0.00","1.58","0.0"," 5"," 3"," 3"," 0","  0","  0","0","0","0","0","5","1","3","3","40","6","0","0","0","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1",1149,28,1,2,7,"03835",8,1,"6",1,2,1,0,0,1,0,42500,1,0,1,0,5000,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0.316,0,0.4,182.3311301,0.5
3835,"1110"," 195","6"," 1.97","0.00","1.97","0.0"," 4"," 3"," 5"," 0","  0","  0","0","0","0","1","5","0","1","1","40","6","0","0","0","1","0","0","20","0","0","0","1","0"," 8","0","0","0","20","0","1","0","0","1","0","0","0","0","0","0","0","0","1",1149,28,1,2,7,"03835",8,1,"6",1,2,1,0,0,1,0,42500,1,0,1,0,5000,0,0,0,1,0,0,0,0,0,0,1,5,0.394,0,0.394,0,0.4,182.3311301,1
3835,"1110"," 195","5"," 0.00","0.00","1.58","0.0"," 5"," 3"," 3"," 0","  0","  0","0","0","0","0","5","1","3","3","40","6","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1",1149,28,1,2,7,"03835",8,1,"6",1,2,1,0,0,1,0,42500,1,0,1,0,5000,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0.316,0,0.4,182.3311301,0.5
3835,"1110"," 195","4"," 1.58","1.97","1.58","0.0"," 4"," 4"," 5"," 0","  0","  0","5","0","0","5","3","1","1","2","95","6","5","0","0","1","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1",1149,28,1,2,7,"03835",8,1,"6",1,2,1,0,0,1,0,42500,1,0,1,0,5000,0,0,0,1,0,0,0,0,0,0,1,5,0.316,0.394,0.316,0,0.4,182.3311301,0.8
3835,"1110"," 195","4"," 1.58","1.97","1.58","0.0"," 4"," 4"," 5"," 0","  0","  0","5","0","0","5","3","1","1","2","95","6","5","0","1","0","0","0","20","0","0","0","1","0"," 7","0","0","0","20","0","1","0","0","0","1","0","0","0","0","0","0","0","1",1149,28,1,2,7,"03835",8,1,"6",1,2,1,0,0,1,0,42500,1,0,1,0,5000,0,0,0,1,0,0,0,0,0,0,1,5,0.316,0.394,0.316,0,0.4,182.3311301,0.8
48080,"1105"," 194","5"," 2.13","3.63","2.13","0.0"," 8"," 9"," 6"," 0","  0","  0","5","1","0","5","3","0","3","3","40","1","0","0","1","0","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0",1150,30,1,2,1,"48080",1,0,"7",7,1,0,0,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.03408,0.05808,0.03408,0,0.032,5090.291921,0.5
48080,"1105"," 194","4"," 3.63","2.88","3.63","0.0"," 6"," 6"," 8"," 0","  0","  0","0","1","0","5","0","3","2","1","60","1","0","0","0","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0",1150,30,1,2,1,"48080",1,0,"7",7,1,0,0,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.05808,0.04608,0.05808,0,0.032,5090.291921,1
48080,"1105"," 194","4"," 3.63","2.88","3.63","0.0"," 6"," 6"," 8"," 0","  0","  0","0","1","0","5","0","3","2","1","60","1","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0",1150,30,1,2,1,"48080",1,0,"7",7,1,0,0,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.05808,0.04608,0.05808,0,0.032,5090.291921,1
48080,"1105"," 194","6"," 2.13","2.88","3.63","0.0"," 9"," 9"," 6"," 0","  0","  0","3","1","0","1","5","3","3","4","40","1","0","0","1","0","0","0","5","1","0","0","0","0"," 1","5","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0",1150,30,1,2,1,"48080",1,0,"7",7,1,0,0,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.03408,0.04608,0.05808,0,0.032,5090.291921,0
48080,"1105"," 194","6"," 2.13","2.88","3.63","0.0"," 9"," 9"," 6"," 0","  0","  0","3","1","0","1","5","3","3","4","40","1","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0",1150,30,1,2,1,"48080",1,0,"7",7,1,0,0,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.03408,0.04608,0.05808,0,0.032,5090.291921,0
48080,"1105"," 194","5"," 2.13","3.63","2.13","0.0"," 8"," 9"," 6"," 0","  0","  0","5","1","0","5","3","0","3","3","40","1","0","0","0","1","0","0","5","1","0","0","0","0"," 1","5","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0",1150,30,1,2,1,"48080",1,0,"7",7,1,0,0,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.03408,0.05808,0.03408,0,0.032,5090.291921,0.5
48080,"1105"," 194","6"," 2.13","2.88","3.63","0.0"," 9"," 9"," 6"," 0","  0","  0","3","1","0","1","5","3","3","4","40","1","0","0","0","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0",1150,30,1,2,1,"48080",1,0,"7",7,1,0,0,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.03408,0.04608,0.05808,0,0.032,5090.291921,0
48080,"1105"," 194","4"," 3.63","2.88","3.63","0.0"," 6"," 6"," 8"," 0","  0","  0","0","1","0","5","0","3","2","1","60","1","0","0","1","0","0","0","5","1","0","0","0","0"," 1","5","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0",1150,30,1,2,1,"48080",1,0,"7",7,1,0,0,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.05808,0.04608,0.05808,0,0.032,5090.291921,1
48080,"1105"," 194","5"," 2.13","3.63","2.13","0.0"," 8"," 9"," 6"," 0","  0","  0","5","1","0","5","3","0","3","3","40","1","0","0","1","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0",1150,30,1,2,1,"48080",1,0,"7",7,1,0,0,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.03408,0.05808,0.03408,0,0.032,5090.291921,0.5
64050,"1102"," 272","6"," 5.44","0.00","0.00","2.0","21"," 0"," 0"," 5","  7"," 12","3","1","1","0","0","0","1","4","80","4","3","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0",1151,41,1,4,1,"64050",1,0,"4",4,0,1,0,1,1,0,22500,0,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.241777777777778,0,0,0.0888888888888889,0.177777777777778,1681.680315,0
64050,"1102"," 272","5"," 0.00","0.00","0.00","2.0","21"," 0"," 0"," 9","  5"," 14","3","1","1","0","0","0","2","3","95","4","3","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0",1151,41,1,4,1,"64050",1,0,"4",4,0,1,0,1,1,0,22500,0,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0,0,0,0.0888888888888889,0.177777777777778,1681.680315,0.5
64050,"1102"," 272","4"," 7.22","0.00","0.00","2.0","21"," 0"," 0"," 9","  5"," 14","5","1","0","0","0","0","1","2","95","4","5","0","0","0","0","1","10","1","0","0","0","0","10","10","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",1151,41,1,4,1,"64050",1,0,"4",4,0,1,0,1,1,0,22500,0,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.320888888888889,0,0,0.0888888888888889,0.177777777777778,1681.680315,0.8
64050,"1102"," 272","4"," 7.22","0.00","0.00","2.0","21"," 0"," 0"," 9","  5"," 14","5","1","0","0","0","0","1","2","95","4","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",1151,41,1,4,1,"64050",1,0,"4",4,0,1,0,1,1,0,22500,0,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.320888888888889,0,0,0.0888888888888889,0.177777777777778,1681.680315,0.8
64050,"1102"," 272","6"," 5.44","0.00","0.00","2.0","21"," 0"," 0"," 5","  7"," 12","3","1","1","0","0","0","1","4","80","4","3","0","0","0","0","1","10","1","0","0","0","0","10","10","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0",1151,41,1,4,1,"64050",1,0,"4",4,0,1,0,1,1,0,22500,0,0,1,0,22500,0,1,0,0,0,0,1,0,0,0,0,22.5,0.241777777777778,0,0,0.0888888888888889,0.177777777777778,1681.680315,0
