zipn,p,sp,carcost,carpark,carfeetotal,transitcost,rdcost,cartime,transittime,rdtime,walktime,biketime,purpose,car_av,transit_av,rd_av,walk_av,bike_av,choice,who,purpose_1,purpose_2,purpose_3,purpose_4,purpose_5,purpose_6,age,race,edu,work,zipcode,hhsize,child,hhincome,idincome,veh,bike,higheredu,employ,white,stu_dummy,mean_hhincome,veh_dummy,gender_F,gender_M,gender_O,originpurp,originpurpose_errand,originpurpose_home,originpurpose_school,originpurpose_shopping,originpurpose_social,originpurpose_work,meanincomehh,meanincomeindiv,carfeetotal_adj,transitcost_adj,rdcost_adj,popdensity,carfeetotal_adjindiv,transitcost_adjindiv,rdcost_adjindiv
85142,1005,2,0.5,8,8.5,3.5,7.98,8,12,6,68,15,3,1,1,1,1,1,3,1210,0,0,1,0,0,0,31,1,5,1,85142,5,1,7,3,1,1,1,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,17.5,0.136,0.056,0.12768,688.532905,0.485714286,0.2,0.456
85142,1005,1,0.68,12,12.68,2.5,6.94,7,9,8,50,15,3,1,1,1,1,1,1,1210,0,0,1,0,0,0,31,1,5,1,85142,5,1,7,3,1,1,1,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,17.5,0.20288,0.04,0.11104,688.532905,0.724571429,0.142857143,0.396571429
85142,1005,3,0.59,0,0.59,1.5,6.94,6,12,7,59,20,3,1,1,1,1,1,3,1210,0,0,1,0,0,0,31,1,5,1,85142,5,1,7,3,1,1,1,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,17.5,0.00944,0.024,0.11104,688.532905,0.033714286,0.085714286,0.396571429
85201,1064,3,0.79,12,12.79,2.5,10.03,12,17,14,98,25,2,1,1,1,1,0,2,1172,0,1,0,0,0,0,47,1,3,1,85201,1,0,5,5,1,0,0,1,1,0,30000,1,1,0,0,3,0,0,0,1,0,0,30,30,0.426333333,0.083333333,0.334333333,4942.841823,0.426333333,0.083333333,0.334333333
85201,1064,2,1.06,4,5.06,3.5,11.53,14,17,12,98,29,2,1,1,1,1,0,1,1172,0,1,0,0,0,0,47,1,3,1,85201,1,0,5,5,1,0,0,1,1,0,30000,1,1,0,0,3,0,0,0,1,0,0,30,30,0.168666667,0.116666667,0.384333333,4942.841823,0.168666667,0.116666667,0.384333333
85201,1064,1,0.92,8,8.92,2.5,10.03,14,15,12,83,34,2,1,1,1,1,0,1,1172,0,1,0,0,0,0,47,1,3,1,85201,1,0,5,5,1,0,0,1,1,0,30000,1,1,0,0,3,0,0,0,1,0,0,30,30,0.297333333,0.083333333,0.334333333,4942.841823,0.297333333,0.083333333,0.334333333
85202,568,2,0.64,4,4.64,3.5,5.9,6,9,7,59,20,4,1,1,1,1,0,1,1455,0,0,0,1,0,0,35,4,6,2,85202,6,4,7,1,2,0,1,1,0,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,5,0.07424,0.056,0.0944,5942.132951,0.928,0.7,1.18
85202,865,3,0.59,8,8.59,2.5,8.53,10,17,14,83,25,1,1,1,1,1,1,4,1290,1,0,0,0,0,0,36,3,4,2,85202,4,1,7,4,2,1,0,1,0,0,62500,1,1,0,0,1,0,0,0,0,0,1,62.5,22.5,0.13744,0.04,0.13648,5942.132951,0.381777778,0.111111111,0.379111111
85202,865,2,0.51,4,4.51,2.5,8.53,12,17,10,83,25,1,1,1,1,1,1,5,1290,1,0,0,0,0,0,36,3,4,2,85202,4,1,7,4,2,1,0,1,0,0,62500,1,1,0,0,1,0,0,0,0,0,1,62.5,22.5,0.07216,0.04,0.13648,5942.132951,0.200444444,0.111111111,0.379111111
85202,568,3,0.48,12,12.48,2.5,6.94,6,9,8,50,20,4,1,1,1,1,0,3,1455,0,0,0,1,0,0,35,4,6,2,85202,6,4,7,1,2,0,1,1,0,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,5,0.19968,0.04,0.11104,5942.132951,2.496,0.5,1.388
85202,865,1,0.59,8,8.59,1.5,11.53,12,15,12,98,34,1,1,1,1,1,1,4,1290,1,0,0,0,0,0,36,3,4,2,85202,4,1,7,4,2,1,0,1,0,0,62500,1,1,0,0,1,0,0,0,0,0,1,62.5,22.5,0.13744,0.024,0.18448,5942.132951,0.381777778,0.066666667,0.512444444
85202,568,1,0.56,8,8.56,3.5,7.98,6,10,8,68,15,4,1,1,1,1,0,1,1455,0,0,0,1,0,0,35,4,6,2,85202,6,4,7,1,2,0,1,1,0,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,5,0.13696,0.056,0.12768,5942.132951,1.712,0.7,1.596
85210,775,3,0.55,12,12.55,1.5,6.06,7,12,6,62,16,1,0,1,1,1,1,5,1345,1,0,0,0,0,0,33,1,2,1,85210,1,0,5,5,0,1,0,1,1,0,30000,0,0,1,0,2,0,1,0,0,0,0,30,30,0.418333333,0.05,0.202,5538.274605,0.418333333,0.05,0.202
85210,775,2,0.4,0,0.4,1.5,8.19,8,12,8,62,18,1,0,1,1,1,1,5,1345,1,0,0,0,0,0,33,1,2,1,85210,1,0,5,5,0,1,0,1,1,0,30000,0,0,1,0,2,0,1,0,0,0,0,30,30,0.013333333,0.05,0.273,5538.274605,0.013333333,0.05,0.273
85210,775,1,0.48,0,0.48,2.5,8.19,8,11,8,62,16,1,0,1,1,1,1,5,1345,1,0,0,0,0,0,33,1,2,1,85210,1,0,5,5,0,1,0,1,1,0,30000,0,0,1,0,2,0,1,0,0,0,0,30,30,0.016,0.083333333,0.273,5538.274605,0.016,0.083333333,0.273
85233,1038,2,4.4,8,12.4,3.5,27.86,39,78,39,382,97,6,1,1,1,1,0,1,1186,0,0,0,0,0,1,49,1,5,1,85233,4,0,8,7,2,0,1,1,1,0,72500,1,1,0,0,2,0,1,0,0,0,0,72.5,62.5,0.171034483,0.048275862,0.384275862,3859.05075,0.1984,0.056,0.44576
85233,1038,1,3.82,4,7.82,1.5,32.78,53,67,39,382,97,6,1,1,1,1,0,1,1186,0,0,0,0,0,1,49,1,5,1,85233,4,0,8,7,2,0,1,1,1,0,72500,1,1,0,0,2,0,1,0,0,0,0,72.5,62.5,0.107862069,0.020689655,0.452137931,3859.05075,0.12512,0.024,0.52448
85233,1038,3,3.25,4,7.25,3.5,37.69,46,67,39,382,97,6,1,1,1,1,0,1,1186,0,0,0,0,0,1,49,1,5,1,85233,4,0,8,7,2,0,1,1,1,0,72500,1,1,0,0,2,0,1,0,0,0,0,72.5,62.5,0.1,0.048275862,0.519862069,3859.05075,0.116,0.056,0.60304
85234,893,2,0.45,0,0.45,2.5,7.98,6,9,6,59,18,5,1,1,1,1,0,1,1278,0,0,0,0,1,0,32,1,2,1,85234,3,1,7,6,2,0,0,1,1,0,62500,1,0,1,0,5,0,0,1,0,0,0,62.5,42.5,0.0072,0.04,0.12768,4202.857143,0.010588235,0.058823529,0.187764706
85234,893,1,0.45,4,4.45,1.5,5.9,8,9,7,68,15,5,1,1,1,1,0,1,1278,0,0,0,0,1,0,32,1,2,1,85234,3,1,7,6,2,0,0,1,1,0,62500,1,0,1,0,5,0,0,1,0,0,0,62.5,42.5,0.0712,0.024,0.0944,4202.857143,0.104705882,0.035294118,0.138823529
85234,893,3,0.39,12,12.39,2.5,6.94,8,10,6,68,20,5,1,1,1,1,0,1,1278,0,0,0,0,1,0,32,1,2,1,85234,3,1,7,6,2,0,0,1,1,0,62500,1,0,1,0,5,0,0,1,0,0,0,62.5,42.5,0.19824,0.04,0.11104,4202.857143,0.291529412,0.058823529,0.163294118
85253,91,3,1.21,8,9.21,3.5,19.49,25,37,22,157,55,1,1,1,1,1,1,5,312,1,0,0,0,0,0,30,1,5,1,85253,3,1,6,6,1,1,1,1,1,0,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,42.5,0.216705882,0.082352941,0.458588235,948.1617443,0.216705882,0.082352941,0.458588235
85253,91,2,1.64,12,13.64,1.5,16.94,19,28,25,212,47,1,1,1,1,1,1,3,312,1,0,0,0,0,0,30,1,5,1,85253,3,1,6,6,1,1,1,1,1,0,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,42.5,0.320941176,0.035294118,0.398588235,948.1617443,0.320941176,0.035294118,0.398588235
85253,91,1,1.42,8,9.42,1.5,16.94,25,28,25,157,64,1,1,1,1,1,1,5,312,1,0,0,0,0,0,30,1,5,1,85253,3,1,6,6,1,1,1,1,1,0,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,42.5,0.221647059,0.035294118,0.398588235,948.1617443,0.221647059,0.035294118,0.398588235
85255,378,2,1.97,12,13.97,1.5,37.69,46,57,53,440,132,6,1,1,1,1,1,1,1494,0,0,0,0,0,1,49,1,5,1,85255,5,1,6,3,2,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,17.5,0.328705882,0.035294118,0.886823529,425.5926552,0.798285714,0.085714286,2.153714286
85255,378,3,2.32,4,6.32,3.5,32.78,53,67,53,325,132,6,1,1,1,1,1,1,1494,0,0,0,0,0,1,49,1,5,1,85255,5,1,6,3,2,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,17.5,0.148705882,0.082352941,0.771294118,425.5926552,0.361142857,0.2,1.873142857
85255,378,1,2.32,8,10.32,2.5,32.78,53,57,46,325,115,6,1,1,1,1,1,1,1494,0,0,0,0,0,1,49,1,5,1,85255,5,1,6,3,2,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,17.5,0.242823529,0.058823529,0.771294118,425.5926552,0.589714286,0.142857143,1.873142857
85281,917,2,0.14,8,8.14,1.5,3.33,3,3,3,18,6,5,1,1,1,1,0,4,1267,0,0,0,0,1,0,25,1,3,1,85281,5,0,6,6,1,0,0,1,1,1,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.191529412,0.035294118,0.078352941,4294.122052,0.191529412,0.035294118,0.078352941
85281,2296,2,1.33,0,1.33,1.5,18.9,26,38,35,250,64,4,1,1,1,1,1,1,523,0,0,0,1,0,0,26,4,6,1,85281,1,0,4,4,1,1,1,1,0,0,22500,1,0,1,0,2,0,1,0,0,0,0,22.5,22.5,0.059111111,0.066666667,0.84,4294.122052,0.059111111,0.066666667,0.84
85281,917,3,0.17,12,12.17,1.5,3.33,3,4,3,21,6,5,1,1,1,1,0,2,1267,0,0,0,0,1,0,25,1,3,1,85281,5,0,6,6,1,0,0,1,1,1,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.286352941,0.035294118,0.078352941,4294.122052,0.286352941,0.035294118,0.078352941
85281,917,1,0.19,12,12.19,3.5,3.33,3,4,2,21,5,5,1,1,1,1,0,4,1267,0,0,0,0,1,0,25,1,3,1,85281,5,0,6,6,1,0,0,1,1,1,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.286823529,0.082352941,0.078352941,4294.122052,0.286823529,0.082352941,0.078352941
85281,2296,1,1.53,4,5.53,3.5,22.24,26,44,26,213,75,4,1,1,1,1,1,1,523,0,0,0,1,0,0,26,4,6,1,85281,1,0,4,4,1,1,1,1,0,0,22500,1,0,1,0,2,0,1,0,0,0,0,22.5,22.5,0.245777778,0.155555556,0.988444444,4294.122052,0.245777778,0.155555556,0.988444444
85281,2296,3,1.53,8,9.53,2.5,18.9,35,44,30,213,86,4,1,1,1,1,1,2,523,0,0,0,1,0,0,26,4,6,1,85281,1,0,4,4,1,1,1,1,0,0,22500,1,0,1,0,2,0,1,0,0,0,0,22.5,22.5,0.423555556,0.111111111,0.84,4294.122052,0.423555556,0.111111111,0.84
85301,20,2,2.44,8,10.44,2.5,35.2,59,74,59,564,147,2,1,1,1,1,1,1,346,0,1,0,0,0,0,50,1,5,1,85301,4,2,7,7,2,1,1,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,62.5,0.16704,0.04,0.5632,6489.159745,0.16704,0.04,0.5632
85301,20,1,3.3,12,15.3,3.5,41.42,50,74,50,564,125,2,1,1,1,1,1,1,346,0,1,0,0,0,0,50,1,5,1,85301,4,2,7,7,2,1,1,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,62.5,0.2448,0.056,0.66272,6489.159745,0.2448,0.056,0.66272
85301,20,3,2.87,0,2.87,3.5,35.2,68,87,68,490,169,2,1,1,1,1,1,1,346,0,1,0,0,0,0,50,1,5,1,85301,4,2,7,7,2,1,1,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,62.5,0.04592,0.056,0.5632,6489.159745,0.04592,0.056,0.5632
85310,1079,3,0.29,4,4.29,1.5,7.98,7,10,8,68,18,5,1,1,1,1,1,1,1161,0,0,0,0,1,0,29,1,5,1,85310,3,0,8,5,3,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,30,0.059172414,0.020689655,0.110068966,2087.76362,0.143,0.05,0.266
85310,1079,1,0.29,0,0.29,1.5,6.94,6,9,8,59,20,5,1,1,1,1,1,1,1161,0,0,0,0,1,0,29,1,5,1,85310,3,0,8,5,3,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,30,0.004,0.020689655,0.095724138,2087.76362,0.009666667,0.05,0.231333333
85310,1079,2,0.4,0,0.4,3.5,6.94,7,12,6,50,20,5,1,1,1,1,1,1,1161,0,0,0,0,1,0,29,1,5,1,85310,3,0,8,5,3,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,30,0.005517241,0.048275862,0.095724138,2087.76362,0.013333333,0.116666667,0.231333333
85364,883,1,1.58,4,5.58,2.5,15.39,17,21,17,140,36,1,1,1,1,1,1,1,1277,1,0,0,0,0,0,42,1,3,1,85364,4,2,7,7,2,1,0,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.08928,0.04,0.24624,1897.264438,0.08928,0.04,0.24624
85364,883,2,1.58,12,13.58,1.5,11.38,14,28,14,140,42,1,1,1,1,1,1,1,1277,1,0,0,0,0,0,42,1,3,1,85364,4,2,7,7,2,1,0,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.21728,0.024,0.18208,1897.264438,0.21728,0.024,0.18208
85364,883,3,1.82,0,1.82,2.5,13.39,19,25,19,161,36,1,1,1,1,1,1,1,1277,1,0,0,0,0,0,42,1,3,1,85364,4,2,7,7,2,1,0,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.02912,0.04,0.21424,1897.264438,0.02912,0.04,0.21424
85382,190,1,0.75,12,12.75,3.5,13.03,12,20,16,114,29,4,1,1,1,1,1,5,1661,0,0,0,1,0,0,56,1,4,1,85382,4,0,5,3,1,1,0,1,1,0,30000,1,0,1,0,2,0,1,0,0,0,0,30,17.5,0.425,0.116666667,0.434333333,4128.801796,0.728571429,0.2,0.744571429
85382,190,2,0.88,8,8.88,3.5,9.63,16,17,14,97,39,4,1,1,1,1,1,5,1661,0,0,0,1,0,0,56,1,4,1,85382,4,0,5,3,1,1,0,1,1,0,30000,1,0,1,0,2,0,1,0,0,0,0,30,17.5,0.296,0.116666667,0.321,4128.801796,0.507428571,0.2,0.550285714
85382,190,3,1.01,0,1.01,2.5,13.03,16,23,16,131,29,4,1,1,1,1,1,5,1661,0,0,0,1,0,0,56,1,4,1,85382,4,0,5,3,1,1,0,1,1,0,30000,1,0,1,0,2,0,1,0,0,0,0,30,17.5,0.033666667,0.083333333,0.434333333,4128.801796,0.057714286,0.142857143,0.744571429
85710,447,1,0.18,4,4.18,3.5,4.21,3,4,3,29,8,3,1,1,1,1,0,1,145,0,0,1,0,0,0,48,1,5,1,85710,1,0,4,4,1,0,1,1,1,0,22500,1,0,1,0,2,0,1,0,0,0,0,22.5,22.5,0.185777778,0.155555556,0.187111111,4506.912824,0.185777778,0.155555556,0.187111111
85710,447,2,0.13,0,0.13,3.5,3.57,3,5,3,29,8,3,1,1,1,1,0,1,145,0,0,1,0,0,0,48,1,5,1,85710,1,0,4,4,1,0,1,1,1,0,22500,1,0,1,0,2,0,1,0,0,0,0,22.5,22.5,0.005777778,0.155555556,0.158666667,4506.912824,0.005777778,0.155555556,0.158666667
85710,447,3,0.18,0,0.18,2.5,4.84,3,4,3,29,9,3,1,1,1,1,0,1,145,0,0,1,0,0,0,48,1,5,1,85710,1,0,4,4,1,0,1,1,1,0,22500,1,0,1,0,2,0,1,0,0,0,0,22.5,22.5,0.008,0.111111111,0.215111111,4506.912824,0.008,0.111111111,0.215111111
85719,376,3,0.13,8,8.13,1.5,3.24,2,4,3,23,7,4,0,1,1,1,1,3,1605,0,0,0,1,0,0,39,1,4,1,85719,1,0,3,3,0,1,0,1,1,0,17500,0,1,0,0,1,0,0,0,0,0,1,17.5,17.5,0.464571429,0.085714286,0.185142857,5375,0.464571429,0.085714286,0.185142857
85719,14,2,0.46,12,12.46,1.5,7.98,7,12,7,50,18,2,1,1,1,1,1,2,1772,0,1,0,0,0,0,32,1,5,4,85719,2,0,3,1,1,1,1,0,1,0,17500,1,0,1,0,6,0,0,0,0,1,0,17.5,5,0.712,0.085714286,0.456,5375,2.492,0.3,1.596
85719,14,1,0.46,0,0.46,3.5,5.9,7,9,7,68,20,2,1,1,1,1,1,1,1772,0,1,0,0,0,0,32,1,5,4,85719,2,0,3,1,1,1,1,0,1,0,17500,1,0,1,0,6,0,0,0,0,1,0,17.5,5,0.026285714,0.2,0.337142857,5375,0.092,0.7,1.18
85719,14,3,0.46,8,8.46,3.5,6.94,7,12,8,50,18,2,1,1,1,1,1,2,1772,0,1,0,0,0,0,32,1,5,4,85719,2,0,3,1,1,1,1,0,1,0,17500,1,0,1,0,6,0,0,0,0,1,0,17.5,5,0.483428571,0.2,0.396571429,5375,1.692,0.7,1.388
85719,376,2,0.16,8,8.16,3.5,3.24,3,4,2,17,6,4,0,1,1,1,1,3,1605,0,0,0,1,0,0,39,1,4,1,85719,1,0,3,3,0,1,0,1,1,0,17500,0,1,0,0,1,0,0,0,0,0,1,17.5,17.5,0.466285714,0.2,0.185142857,5375,0.466285714,0.2,0.185142857
85719,376,1,0.18,0,0.18,2.5,3.24,2,4,3,23,5,4,0,1,1,1,1,3,1605,0,0,0,1,0,0,39,1,4,1,85719,1,0,3,3,0,1,0,1,1,0,17500,0,1,0,0,1,0,0,0,0,0,1,17.5,17.5,0.010285714,0.142857143,0.185142857,5375,0.010285714,0.142857143,0.185142857
85737,1556,2,0.75,4,4.75,3.5,7.62,9,17,10,72,22,2,1,1,1,1,1,5,923,0,1,0,0,0,0,63,1,4,4,85737,2,0,9,7,1,1,0,0,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,62.5,0.038,0.028,0.06096,860.1842629,0.076,0.056,0.12192
85737,1556,1,0.56,0,0.56,3.5,10.31,10,13,10,85,29,2,1,1,1,1,1,5,923,0,1,0,0,0,0,63,1,4,4,85737,2,0,9,7,1,1,0,0,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,62.5,0.00448,0.028,0.08248,860.1842629,0.00896,0.056,0.16496
85737,1556,3,0.75,0,0.75,1.5,8.96,10,17,12,97,29,2,1,1,1,1,1,5,923,0,1,0,0,0,0,63,1,4,4,85737,2,0,9,7,1,1,0,0,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,62.5,0.006,0.012,0.07168,860.1842629,0.012,0.024,0.14336
85745,581,3,3.25,12,15.25,2.5,32.78,39,57,39,382,115,5,1,1,1,1,1,1,1443,0,0,0,0,1,0,44,1,5,1,85745,4,1,6,6,3,1,1,1,1,0,42500,1,0,1,0,1,0,0,0,0,0,1,42.5,42.5,0.358823529,0.058823529,0.771294118,549.678416,0.358823529,0.058823529,0.771294118
85745,581,2,3.25,0,3.25,1.5,27.86,53,78,39,325,97,5,1,1,1,1,1,1,1443,0,0,0,0,1,0,44,1,5,1,85745,4,1,6,6,3,1,1,1,1,0,42500,1,0,1,0,1,0,0,0,0,0,1,42.5,42.5,0.076470588,0.035294118,0.655529412,549.678416,0.076470588,0.035294118,0.655529412
85745,581,1,3.25,12,15.25,1.5,32.78,39,78,39,382,115,5,1,1,1,1,1,1,1443,0,0,0,0,1,0,44,1,5,1,85745,4,1,6,6,3,1,1,1,1,0,42500,1,0,1,0,1,0,0,0,0,0,1,42.5,42.5,0.358823529,0.035294118,0.771294118,549.678416,0.358823529,0.035294118,0.771294118
85746,1053,3,11.54,0,11.54,2.5,89.57,178,228,155,1290,329,3,1,1,1,1,1,2,1175,0,0,1,0,0,0,33,1,4,1,85746,4,2,7,3,3,1,0,1,1,1,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,17.5,0.18464,0.04,1.43312,564.1196971,0.659428571,0.142857143,5.118285714
85746,1053,1,13.27,8,21.27,2.5,105.38,155,262,178,1096,329,3,1,1,1,1,1,2,1175,0,0,1,0,0,0,33,1,4,1,85746,4,2,7,3,3,1,0,1,1,1,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,17.5,0.34032,0.04,1.68608,564.1196971,1.215428571,0.142857143,6.021714286
85746,1053,2,13.27,0,13.27,2.5,89.57,132,193,178,1290,387,3,1,1,1,1,1,2,1175,0,0,1,0,0,0,33,1,4,1,85746,4,2,7,3,3,1,0,1,1,1,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,17.5,0.21232,0.04,1.43312,564.1196971,0.758285714,0.142857143,5.118285714
85750,1856,2,1.01,8,9.01,3.5,11.53,12,15,10,98,25,2,1,1,1,1,1,1,753,0,1,0,0,0,0,40,1,5,1,85750,4,2,8,5,1,1,1,1,1,0,72500,1,1,0,0,5,0,0,1,0,0,0,72.5,30,0.124275862,0.048275862,0.159034483,1213.63271,0.300333333,0.116666667,0.384333333
85750,1856,3,1.01,12,13.01,2.5,8.53,12,20,14,98,34,2,1,1,1,1,1,4,753,0,1,0,0,0,0,40,1,5,1,85750,4,2,8,5,1,1,1,1,1,0,72500,1,1,0,0,5,0,0,1,0,0,0,72.5,30,0.179448276,0.034482759,0.117655172,1213.63271,0.433666667,0.083333333,0.284333333
85750,1856,1,1.01,8,9.01,1.5,11.53,14,15,10,113,29,2,1,1,1,1,1,1,753,0,1,0,0,0,0,40,1,5,1,85750,4,2,8,5,1,1,1,1,1,0,72500,1,1,0,0,5,0,0,1,0,0,0,72.5,30,0.124275862,0.020689655,0.159034483,1213.63271,0.300333333,0.05,0.384333333
86314,796,1,0.34,0,0.34,2.5,4.01,4,6,4,31,8,4,1,1,1,1,0,1,1331,0,0,0,1,0,0,31,1,5,7,86314,5,0,7,1,4,0,1,0,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,5,0.00544,0.04,0.06416,476.1252284,0.068,0.5,0.802
86314,796,2,0.34,8,8.34,2.5,5.42,4,5,3,36,9,4,1,1,1,1,0,2,1331,0,0,0,1,0,0,31,1,5,7,86314,5,0,7,1,4,0,1,0,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,5,0.13344,0.04,0.08672,476.1252284,1.668,0.5,1.084
86314,796,3,0.34,4,4.34,3.5,5.42,4,6,4,36,8,4,1,1,1,1,0,1,1331,0,0,0,1,0,0,31,1,5,7,86314,5,0,7,1,4,0,1,0,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,5,0.06944,0.056,0.08672,476.1252284,0.868,0.7,1.084
86426,1023,2,0.17,8,8.17,2.5,3.57,3,4,3,29,6,3,1,1,1,1,0,1,1197,0,0,1,0,0,0,56,1,2,1,86426,4,1,7,4,2,0,0,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,22.5,0.13072,0.04,0.05712,382.5964564,0.363111111,0.111111111,0.158666667
86426,1023,3,0.14,0,0.14,2.5,4.21,3,4,3,21,9,3,1,1,1,1,0,1,1197,0,0,1,0,0,0,56,1,2,1,86426,4,1,7,4,2,0,0,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,22.5,0.00224,0.04,0.06736,382.5964564,0.006222222,0.111111111,0.187111111
86426,1023,1,0.14,4,4.14,3.5,3.57,3,4,3,29,9,3,1,1,1,1,0,1,1197,0,0,1,0,0,0,56,1,2,1,86426,4,1,7,4,2,0,0,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,22.5,0.06624,0.056,0.05712,382.5964564,0.184,0.155555556,0.158666667
87109,1506,3,0.25,4,4.25,1.5,5.19,5,8,5,43,11,6,0,1,1,1,0,4,928,0,0,0,0,0,1,69,1,3,2,87109,1,0,6,6,0,0,0,1,1,0,42500,0,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.1,0.035294118,0.122117647,3984.233346,0.1,0.035294118,0.122117647
87109,1506,1,0.25,12,12.25,2.5,4.41,5,8,4,43,13,6,0,1,1,1,0,4,928,0,0,0,0,0,1,69,1,3,2,87109,1,0,6,6,0,0,0,1,1,0,42500,0,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.288235294,0.058823529,0.103764706,3984.233346,0.288235294,0.058823529,0.103764706
87109,1506,2,0.25,4,4.25,1.5,4.41,4,6,4,43,10,6,0,1,1,1,0,4,928,0,0,0,0,0,1,69,1,3,2,87109,1,0,6,6,0,0,0,1,1,0,42500,0,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.1,0.035294118,0.103764706,3984.233346,0.1,0.035294118,0.103764706
87111,1849,1,0.83,8,8.83,1.5,8.53,10,17,10,83,34,1,1,1,1,1,1,1,759,1,0,0,0,0,0,31,1,5,1,87111,3,0,8,6,1,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,42.5,0.121793103,0.020689655,0.117655172,2605.747498,0.207764706,0.035294118,0.200705882
87111,1849,3,0.83,12,12.83,3.5,10.03,14,15,10,83,34,1,1,1,1,1,1,1,759,1,0,0,0,0,0,31,1,5,1,87111,3,0,8,6,1,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,42.5,0.176965517,0.048275862,0.138344828,2605.747498,0.301882353,0.082352941,0.236
87111,1849,2,0.83,8,8.83,3.5,8.53,12,15,14,98,25,1,1,1,1,1,1,1,759,1,0,0,0,0,0,31,1,5,1,87111,3,0,8,6,1,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,42.5,0.121793103,0.048275862,0.117655172,2605.747498,0.207764706,0.082352941,0.200705882
87114,670,3,1.21,8,9.21,3.5,16.94,19,28,19,184,55,4,1,1,1,1,1,5,43,0,0,0,1,0,0,36,1,6,1,87114,4,1,10,9,1,1,1,1,1,1,175000,1,0,1,0,3,0,0,0,1,0,0,175,125,0.052628571,0.02,0.0968,2893.37027,0.07368,0.028,0.13552
87114,670,2,1.42,4,5.42,1.5,16.94,19,33,22,212,55,4,1,1,1,1,1,5,43,0,0,0,1,0,0,36,1,6,1,87114,4,1,10,9,1,1,1,1,1,1,175000,1,0,1,0,3,0,0,0,1,0,0,175,125,0.030971429,0.008571429,0.0968,2893.37027,0.04336,0.012,0.13552
87114,1701,3,0.54,12,12.54,3.5,8.91,7,12,10,69,24,3,1,1,1,1,1,5,830,0,0,1,0,0,0,39,1,5,1,87114,4,2,6,5,3,1,1,1,1,0,42500,1,1,0,0,3,0,0,0,1,0,0,42.5,30,0.295058824,0.082352941,0.209647059,2893.37027,0.418,0.116666667,0.297
87114,1701,1,0.62,12,12.62,3.5,8.91,7,10,10,69,18,3,1,1,1,1,1,5,830,0,0,1,0,0,0,39,1,5,1,87114,4,2,6,5,3,1,1,1,1,0,42500,1,1,0,0,3,0,0,0,1,0,0,42.5,30,0.296941176,0.082352941,0.209647059,2893.37027,0.420666667,0.116666667,0.297
